Unnamed: 0,ztfname,redshift,redshift_err,source,t0,x0,x1,c,t0_err,x0_err,x1_err,c_err,cov_t0_x0,cov_t0_x1,cov_t0_c,cov_x0_x1,cov_x0_c,cov_x1_c,mwebv,mwr_v,mwebv_err,fitprob,ra,dec,sn_type,sub_type,lccoverage_flag,fitquality_flag,iau_name,frac_fitted
3242,ZTF20achtubm,0.13166157,1.064e-05,z_gal,59140.39385626849,0.000331679,0.1204328740299108,-0.121554529,0.1803885715926299,1.0722670218133687e-05,0.1947604580607154,0.035360596,1.0881918866782809e-07,0.016862113,-0.000402641,-1.87e-07,-3.1e-07,-0.000526946,0.019182107,3.1,0,0.008278829,27.550953,-10.953278,snia-cosmo,norm,1.0,1.0,2020vem,100.0
3243,ZTF20achtxbi,0.06617001,1.087e-05,z_gal,59142.54058653401,0.001004234,0.6349781840143636,-0.0045378,0.1677254267924581,3.3760951325659174e-05,0.1746299606757766,0.032146628,5.032319928037718e-07,-0.004993445,-0.000194662,-1.25e-06,-8.88e-07,-0.000112622,0.1093500307850122,3.1,0,0.8182458056195361,39.190679,20.554048,snia-cosmo,norm,1.0,1.0,2020vex,100.0
3244,ZTF20achtzug,0.01786903,1.414e-05,z_gal,59145.15588075408,0.009784689,-0.324415655,0.047741736,0.093141932,0.000344597,0.080084034,0.032007152,3.719271394113291e-06,-0.002265851,-0.000329936,-5.71e-06,-9.58e-06,0.000110798,0.2339055955787595,3.1,0,0.5933379774901956,60.317419,31.734244,snia-cosmo,norm,1.0,1.0,2020vey,100.0
3247,ZTF20achvmjr,0.05563516,1.414e-05,z_gal,59136.54814491449,0.000566065,-2.398990548,0.1997672107852027,0.2234047364981961,2.1397558766134367e-05,0.1973399458332116,0.038288345,-9.82e-07,-0.007303683,0.000689674,-5.87e-07,-6.48e-07,-0.000231629,0.051084603,3.1,0,0.000621446,119.308713,-5.203823,snia-cosmo,norm,1.0,1.0,2020vee,100.0
3248,ZTF20achvmoj,0.04082157,0.00015044,z_gal,59145.116336341365,0.002851355,0.4824444866518262,-0.00996458,0.1201394542040361,9.304909860802582e-05,0.097335705,0.030555478,-2.6e-07,-0.003578988,9.676079370939502e-05,-9.91e-07,-2.4e-06,-0.000263473,0.03117272,3.1,0,0.9802566065375076,129.316917,-5.923702,snia-cosmo,norm,1.0,1.0,2020vdz,100.0
3249,ZTF20achwpvs,0.080602,0.00154353,z_SEDm,59139.62630824687,0.000588534,-2.234472962,0.096448442,0.1722244972952467,2.1338204887804183e-05,0.2282955528501002,0.03651366,-2.66e-07,0.009125642,0.00035602,-1.05e-06,-6.18e-07,0.000245998,0.088780819,3.1,0,0.000669264,310.732473,5.852408,snia-cosmo,norm,1.0,1.0,2020wdq,100.0
3250,ZTF20achyvas,0.08900231,0.00294109,z_snid,59133.92905009903,0.00060489,0.591585659,-0.093140517,0.2539581170312885,2.1360676389982867e-05,0.2810163003443747,0.035196047,-9.48e-07,0.005398488,0.000793293,-1.51e-06,-5.97e-07,0.000138787,0.1272861182385223,3.1,0,0.6879372830938727,293.414631,39.388882,snia-cosmo,norm,1.0,1.0,,100.0
3251,ZTF20achzugy,0.05631035,1.32e-05,z_gal,59142.44601063965,0.00123612,-1.257425783,0.048573743,0.1379575850223773,4.342206591332167e-05,0.1868387022858031,0.03354658,6.551172720025579e-07,-0.000409855,-0.000254555,-2.14e-06,-1.19e-06,0.00048059,0.061035512,3.1,0,0.012627295,356.006425,25.963046,snia-cosmo,norm,1.0,1.0,2020wcn,100.0
3252,ZTF20aciaxil,0.06651554,1.049e-05,z_gal,59138.17383107427,0.000460536,-1.139660411,0.1069265087081451,0.3382386896519165,1.890949595402712e-05,0.4272364456827813,0.045457487,-2.32e-07,0.011740972,-0.001419559,-2.44e-06,-6.15e-07,0.001279484,0.060108204,3.1,0,0.9999406766965254,20.323465,28.432134,snia-cosmo,norm,1.0,1.0,2020vnl,100.0
3253,ZTF20acifwef,0.03484488,1.07e-05,z_gal,59146.44502972286,0.003240374,-0.429937067,-0.067861954,0.1420136510059819,0.000106983,0.091798623,0.030307309,1.401049360512199e-06,-0.006251123,-0.00048985,-1.63e-06,-2.75e-06,-7.73e-06,0.021758567,3.1,0,0.9694559813731404,152.033055,19.426141,snia-cosmo,norm,1.0,1.0,2020xih,100.0
3254,ZTF20acihzqp,0.13879553,0.00297321,z_snid,59142.31649274187,0.000189971,0.016961968,-0.048601037,0.4068995370034827,8.021150544945904e-06,0.4294733511939989,0.046505855,1.9711887165452845e-07,0.072908729,-0.002675502,-1.16e-06,-2.71e-07,0.000168942,0.034930717,3.1,0,0.037429552,352.132341,-5.471277,snia-cosmo,norm,1.0,1.0,2020xgh,98.76543209876544
3256,ZTF20aciievv,0.02345731,0.00517325,z_snid,59148.68608,0.003741464,-0.69537064,-0.011621724,0.1071944396680919,0.000125366,0.094044071,0.030087459,5.14846934861086e-07,-0.001023447,-0.00027473,-1.94e-06,-3.22e-06,1.0338635287066612e-05,0.049056161,3.1,0,0.5537896210443803,18.283638,28.676971,snia-cosmo,norm,1.0,1.0,2020wtq,100.0
3258,ZTF20acijssu,0.1015148,3.085e-05,z_gal,59147.03410163073,0.000412569,-0.121880046,-0.043566173,0.1826247116514423,2.016635074871711e-05,0.2947748001663375,0.040769415,8.929407312285726e-08,0.02327475,0.000383527,-3.57e-06,-6.78e-07,0.004573478,0.027222164,3.1,0,0.007078963,20.814782,-10.098877,snia-cosmo,norm,1.0,1.0,2020wuw,100.0
3259,ZTF20acikuon,0.02320939,1.414e-05,z_gal,59148.14734957741,0.006451397,-1.208858164,0.058104514,0.073731583,0.000208443,0.05858469,0.029113569,1.343485521245007e-06,-0.00083562,-0.000231352,-1.1e-06,-5.24e-06,-8.37e-05,0.054784965,3.1,0,0.9183352494874104,43.20958,-1.231102,snia-cosmo,norm,1.0,1.0,2020wcj,100.0
3260,ZTF20acikzzn,0.06206454,0.00330189,z_snid,59142.28420696874,0.000856242,0.069255403,0.1537227605759106,0.2523216652625706,3.4224606016988995e-05,0.2886939446993528,0.036716922,2.923224412449595e-07,-0.004373488,4.243131836496696e-06,-2.1e-06,-1.07e-06,0.000294126,0.3595578379206348,3.1,0,0.5737963577052252,69.151826,21.133017,snia-cosmo,norm,1.0,1.0,2020vzm,100.0
3264,ZTF20acimzlk,0.09421735,2.085e-05,z_gal,59141.13144440464,0.000198533,-1.614102596,0.1851731004944761,0.2377022920554736,7.299908722075194e-06,0.2771202417491041,0.036191623,1.236060078292462e-08,-0.002865585,-0.00041292,-3.96e-07,-2.16e-07,0.000265651,0.064009522,3.1,0,0.9218581037888304,107.875742,62.825594,snia-cosmo,norm,1.0,1.0,,100.0
3265,ZTF20acinaeq,0.10671484,1.1e-05,z_gal,59143.03547063462,0.000366717,1.0041141109803984,0.011835671,0.1467098322282254,1.1388333052389412e-05,0.1512921230296285,0.031228129,1.320328586748969e-07,-0.002227551,-0.000377872,-1.49e-07,-2.97e-07,-0.000275049,0.034482683,3.1,0,0.015208628,126.442206,43.304142,snia-cosmo,norm,1.0,1.0,2020wfg,99.15966386554622
3266,ZTF20aciowcm,0.08365722,0.00330189,z_snid,59145.35747825365,0.000721486,-0.468925662,-0.100005361,0.1545825105495168,2.3987151361448117e-05,0.1911157149815411,0.033135701,3.3419538865346386e-07,0.009134396,-0.000501516,-9.02e-07,-6.41e-07,0.000159783,0.029114154,3.1,0,0.972928705,348.481467,-17.513022,snia-cosmo,norm,1.0,1.0,2020vxp,100.0
3267,ZTF20aciqono,0.09633715,4.621e-05,z_gal,59144.382846419576,0.000317649,-1.626709961,0.075292663,0.2181605960540764,1.1712396372480964e-05,0.3122764381044824,0.036643438,2.8336268730955965e-07,0.016110464,-0.000350401,-7.65e-07,-3.45e-07,0.000347217,0.019347591,3.1,0,0.750603332,32.635881,-11.813212,snia-cosmo,norm,1.0,1.0,2020xsl,100.0
3268,ZTF20acisbek,0.06409434,0.00015044,z_gal,59147.43124007351,0.000890952,-0.350355419,0.002702453,0.1320413019275292,2.993072589931988e-05,0.1333949762370392,0.032131566,5.007982391674855e-07,-0.002123297,-0.000583326,-1e-06,-7.99e-07,0.000335108,0.02732669,3.1,0,0.099288248,60.006153,-24.600288,snia-cosmo,norm,1.0,1.0,2020wio,100.0
3270,ZTF20acitbmh,0.07375947,0.00472017,z_snid,59144.38485407324,0.000804375,0.4265120674813271,0.015010472,0.1408194642754097,2.625274513047538e-05,0.156207167,0.031642056,3.050185762752713e-07,-0.001041784,-0.000297104,-7.72e-07,-6.82e-07,-8.41e-05,0.055269833,3.1,0,0.7560437731160702,105.155798,35.047308,snia-cosmo,norm,1.0,1.0,2020wie,100.0
3272,ZTF20acitojm,0.04539329,0.00368782,z_snid,59150.45368403864,0.002130384,1.1432749713276475,-0.007439446,0.1339438290742691,7.866066258625359e-05,0.1427991424034332,0.032867755,7.377059930550585e-07,-0.002767146,-0.000175743,-2.86e-06,-2.25e-06,0.000395541,0.213311311,3.1,0,0.9705232827167872,100.332449,19.272926,snia-cosmo,norm,1.0,1.0,2020yfu,100.0
3273,ZTF20aciuafo,0.10968324,1.435e-05,z_gal,59142.07595,0.000383246,0.619847493,-0.071162471,0.3638320235877472,1.45741527216874e-05,0.3324848674920794,0.038849844,-3.73e-08,-0.041263563,0.000235783,-1.48e-06,-4.42e-07,0.000501217,0.03509361,3.1,0,0.2372580679947389,133.62787,1.43671,snia-cosmo,norm,1.0,1.0,2020wfi,100.0
3274,ZTF20aciuakv,0.03496419,1.414e-05,z_gal,59148.13228653978,0.002441809,0.099710266,0.072362521,0.103539559,7.982534783081271e-05,0.086843552,0.029394589,2.326356578304092e-07,-0.001976884,-9.24e-05,-9.75e-07,-2.03e-06,2.0501569716557048e-05,0.04025419,3.1,0,0.999941699,125.915588,-0.16831,snia-cosmo,norm,1.0,1.0,2020wgr,100.0
3276,ZTF20aciuftf,0.13295773,0.0004467,z_nonSEDm,59144.650422785286,0.000223301,-0.070925862,0.064668238,0.270159554,8.035983798915746e-06,0.2837727577147272,0.041721956,1.007335974458502e-07,0.004425479,-0.000411094,-5.69e-07,-2.36e-07,-0.000768428,0.03115245,3.1,0,0.3490278144874713,117.945353,16.623696,snia-cosmo,norm,1.0,1.0,2020whs,100.0
3277,ZTF20aciugdl,0.08177455,1.227e-05,z_gal,59147.16180429566,0.000718051,1.756362335672436,0.017632518,0.1778878085242468,2.3145380052888923e-05,0.1873314190343228,0.031761506,6.749448897249137e-08,-0.000739436,-7.11e-05,-8.14e-07,-5.85e-07,-0.000349644,0.019152148,3.1,0,0.9822672507510168,124.998819,7.793692,snia-cosmo,norm,1.0,1.0,2020wtp,100.0
3278,ZTF20acixidp,0.06847237,0.00353023,z_snid,59150.50659897343,0.001298458,0.3998628115019542,-0.135464162,0.1553019325074274,4.728565496248127e-05,0.1669934018330514,0.03381056,-5.48e-07,0.006284134,6.716697457826047e-05,-2.41e-06,-1.34e-06,0.000551995,0.1973423608035003,3.1,0,0.003473462,346.561818,45.225539,snia-cosmo,norm,1.0,1.0,2020xyj,100.0
3279,ZTF20aciywlz,0.11784688,0.00368782,z_snid,59142.142984624166,0.000229831,0.5753719693465601,0.1455837575793061,0.6005519795944565,1.3556706993541758e-05,0.6665120499126684,0.054057292,2.773752078736456e-06,-0.11135706,-0.001949108,-4.71e-06,-4.93e-07,-1.26e-05,0.028661456,3.1,0,0.7909694635300051,0.589893,-15.332325,snia-cosmo,norm,1.0,1.0,2020xtq,100.0
3280,ZTF20acizliy,0.04270086,1.249e-05,z_gal,59152.00264,0.002637453,0.7322279421533622,0.005841373,0.1538443888057372,8.61192950000068e-05,0.1369864299750542,0.03031466,9.58022214155592e-07,-0.005803856,-0.000298957,-1.91e-06,-2.17e-06,-0.000170103,0.04768033,3.1,0,0.8762587071210778,348.404661,4.148986,snia-cosmo,norm,1.0,1.0,2020wob,100.0
3284,ZTF20acjhhqx,0.05473728,1.2e-05,z_gal,59151.72461298615,0.001513322,0.8289051494748408,0.024955994,0.061008611,4.660598102325928e-05,0.067328401,0.027596107,4.1318862354005195e-08,-0.000369782,-2.14e-05,-4.19e-07,-1.11e-06,-9.82e-06,0.06635453,3.1,0,0.8588959689500251,107.828747,44.379503,snia-cosmo,norm,1.0,1.0,2020xba,100.0
3285,ZTF20acjjkhr,0.03894484,1.072e-05,z_gal,59152.21111507513,0.002690632,-0.397665938,-0.031679108,0.3373773978710233,9.814768201744276e-05,0.4438123410121485,0.034657455,-6.41e-06,0.1418516504948888,0.004053794,-1.34e-05,-2.89e-06,0.006337915,0.014975112,3.1,0,0.9109023,251.93612,40.977289,snia-cosmo,norm,1.0,1.0,2020wtw,100.0
3287,ZTF20acjrytv,0.06003667,1.314e-05,z_gal,59141.871807105446,0.000625819,-2.266239507,0.1026114530487816,0.2754418397744302,2.611182923260516e-05,0.2018408168123779,0.038795323,-2.34e-06,-0.015204967,0.004017322,-3.23e-07,-8.98e-07,-0.00023067,0.035139562,3.1,0,0.7208648399398542,154.649091,11.893796,snia-cosmo,norm,1.0,1.0,2020xlk,100.0
3288,ZTF20acjsazw,0.05976724,1.215e-05,z_gal,59148.48822798888,0.00115306,0.598505373,-0.007294434,0.1689784066111315,4.100327589124937e-05,0.1471870123978974,0.033477493,-1.37e-06,-0.006743642,0.001645484,-6.07e-07,-1.18e-06,-0.000469414,0.018517822,3.1,0,0.3160901751370018,163.949743,14.867888,snia-cosmo,norm,1.0,1.0,2020xky,100.0
3290,ZTF20acjzzyr,0.063618,0.00136997,z_nonSEDm,59150.26657246919,0.000635529,-1.224023161,-0.046269463,0.3018076984481013,3.322921630811136e-05,0.4341697998223312,0.051919559,3.419825777948012e-07,0.017739696,-0.002195668,-7.11e-06,-1.34e-06,0.005409041,0.1257619816445353,3.1,0,0.025331606,301.017268,49.954457,snia-cosmo,norm,1.0,1.0,2020ygy,97.22222222222224
3291,ZTF20ackdkva,0.10500641,0.0039598,z_snid,59151.962460496936,0.000467131,0.2288631947932989,-0.07160414,0.089284936,1.5826885079560187e-05,0.1397444223281817,0.032445956,1.690475392154183e-07,0.002462871,-0.000481733,-7.23e-07,-4.28e-07,0.000486849,0.036590832,3.1,0,0.2035880686847512,22.701742,34.802025,snia-cosmo,norm,1.0,1.0,2020xyh,100.0
3293,ZTF20ackhzba,0.06411545,2.863e-05,z_gal,59152.522261659135,0.00090687,-1.19468661,0.012048546,0.08455253,2.9146880135852025e-05,0.092073887,0.029783941,1.310912739444013e-07,-0.000963727,-0.000188732,-5.39e-07,-7.36e-07,0.000179728,0.014908286,3.1,0,0.8086478480128237,142.208212,46.653264,snia-cosmo,norm,1.0,1.0,2020xsr,100.0
3296,ZTF20ackobeu,0.13216514,1.436e-05,z_gal,59150.89778922105,0.000237898,0.6621724511975489,-0.010728956,0.2907428365360829,1.4902722604155076e-05,0.4518097174604414,0.051017012,-3.33e-07,0.069064129,0.000659357,-4.7e-06,-6.43e-07,0.011035037,0.036668319,3.1,0,0.3269312918573265,23.969601,-5.794482,snia-cosmo,norm,1.0,1.0,2020xit,100.0
3297,ZTF20ackpivo,0.1311697,0.00295677,z_snid,59151.51278177951,0.000292971,0.5826260028880924,-0.073943352,0.2360991778914467,1.2565819217424716e-05,0.2993284008121069,0.043584127,2.353356597180475e-07,0.035670614,-0.000637884,-1.84e-06,-3.4e-07,0.001318501,0.025181929,3.1,0,0.5251945025628914,28.637549,-2.918474,snia-cosmo,norm,1.0,1.0,2020yep,100.0
3299,ZTF20ackrqfi,0.07049801,0.00332866,z_snid,59147.09959414675,0.001005667,-0.193404595,-0.095997463,0.1588838175703131,3.127107364741085e-05,0.1170841434280561,0.028542634,4.6377551148649947e-07,-0.00978351,-0.000420902,-5.96e-07,-7.45e-07,3.547536791374236e-05,0.015051873,3.1,0,0.019817637,170.772095,40.78232,snia-cosmo,norm,1.0,1.0,2020xif,100.0
3300,ZTF20aclczbr,0.09875732,0.00347023,z_snid,59145.68325105284,0.000271567,-1.01974349,0.1623118774643226,0.3524975350082968,1.1458667182750288e-05,0.3585513268581436,0.046549321,2.79265420008967e-07,0.026786987,-0.003888522,-8.32e-07,-3.9e-07,-0.002023665,0.033666985,3.1,0,0.8727484028752295,64.431279,-26.385147,snia-cosmo,norm,1.0,1.0,2020xqq,100.0
3302,ZTF20aclflxd,0.079976,0.00263074,z_nonSEDm,59152.57898988445,0.000620093,-0.883049735,0.06781,0.072783598,1.97384375058325e-05,0.093856409,0.029842512,2.1930390874799357e-07,0.00056994,-0.000318668,-2.39e-07,-5e-07,-7.71e-05,0.067741916,3.1,0,0.030367185,105.869913,36.413771,snia-cosmo,norm,1.0,1.0,2020ycp,100.0
3303,ZTF20aclggpx,0.08347251,2.819e-05,z_gal,59151.29623919078,0.000352967,-1.917285349,0.037368213,0.1259065891936188,1.3047126779414683e-05,0.1908242732229896,0.036073478,1.9875443219893226e-07,0.005026064,-0.000407087,-8.6e-07,-3.68e-07,0.001082477,0.028218453,3.1,0,0.050436767,132.156785,22.662675,snia-cosmo,norm,1.0,1.0,2020yfc,100.0
3304,ZTF20aclgnds,0.08453485,1.187e-05,z_gal,59153.69952081695,0.000378401,-0.293147508,0.098278151,0.1456820500425237,1.3956306544536637e-05,0.1938117938996089,0.034607766,-9.89e-08,0.004779636,0.000152462,-1e-06,-3.9e-07,0.000835538,0.014204007,3.1,0,0.3099924435473117,139.338912,33.888796,snia-cosmo,norm,1.0,1.0,2020xmc,100.0
3305,ZTF20aclkcuu,0.07,1.414e-05,z_gal,59154.93360035587,0.000960102,0.044890102,-0.109520545,0.0926652,3.217455551358418e-05,0.127218844,0.03125101,-1.93e-07,0.002899905,-2.55e-05,-1.26e-06,-8.4e-07,0.000389259,0.1259421790295289,3.1,0,0.9901191500289984,44.391691,13.475334,snia-cosmo,norm,1.0,1.0,2020xps,100.0
3306,ZTF20aclkuqh,0.03962484,0.00044126,z_nonSEDm,59156.08095919639,0.000823634,-0.25210941,0.4021663342513561,0.146870066,3.3220751586272314e-05,0.1797913016691053,0.034433055,-4.09e-07,-0.007649612,0.000371859,-1.7e-06,-1e-06,0.000535183,0.010235117,3.1,0,0.014163324,24.431785,-22.70428,snia-cosmo,norm,1.0,1.0,2020xpk,100.0
3307,ZTF20aclkyhj,0.05379383,0.00385519,z_snid,59154.28812358167,0.000526429,-0.703009502,0.1792197395622963,0.1122274539120553,2.042517731577206e-05,0.172999043,0.042943623,-7.46e-08,0.005514339,-0.000309181,-1.57e-06,-6.76e-07,0.001798064,0.016573628,3.1,0,0.8955858167584723,37.892901,-14.151556,snia-cosmo,norm,1.0,1.0,2020yef,98.7012987
3309,ZTF20acllntr,0.11548417,0.00300832,z_snid,59155.50671689407,0.000311016,0.036786772,-0.04451734,0.1547622318321373,1.2537931376038378e-05,0.202054114,0.037394199,-4.81e-07,0.009104731,0.000632186,-1.2e-06,-3.83e-07,0.001235132,0.046832413,3.1,0,0.258472479,55.890844,-11.326063,snia-cosmo,norm,1.0,1.0,2020ycx,100.0
3310,ZTF20aclnsts,0.06544224,1.026e-05,z_gal,59157.64028950482,0.001170279,-0.129432915,-0.06691721,0.1748077177071536,4.12130342062392e-05,0.1924962893359956,0.032564417,1.1549013625050612e-06,-0.014571553,-0.00067486,-2.85e-06,-1.12e-06,0.001022224,0.021773173,3.1,0,0.705292836,159.857637,21.687893,snia-cosmo,norm,1.0,1.0,2020xpt,100.0
3311,ZTF20aclovun,0.07550785,0.00338378,z_snid,59145.05949931558,0.000390614,1.2789205866275783,0.2935729506925226,0.5811726175197691,3.74977754956422e-05,0.676271846,0.08020913,1.2140481243441186e-07,0.073425381,0.002667126,-4.65e-06,-2.77e-06,0.000848072,0.5368084410764768,3.1,0,0.8982224945486253,110.308405,-11.923783,snia-cosmo,norm,1.0,1.0,2020xzm,100.0
3312,ZTF20aclwclm,0.0076186,1.414e-05,z_gal,,,,,,,,,,,,,,,0.1519809650236593,3.1,0,0.896812527,272.962902,14.982453,snia-cosmo,norm,1.0,1.0,2020xtz,100.0
3313,ZTF20aclwowi,0.1037122,0.00344093,z_snid,59155.89408306263,0.000463654,1.7595724284464382,-0.019280931,0.3161778230132768,2.3801465968556056e-05,0.4428520155882416,0.045020232,-1.29e-06,0.020644664,0.001071348,-6.55e-06,-8.38e-07,0.005475676,0.029125183,3.1,0,0.4965499608962032,330.050989,-18.226609,snia-cosmo,norm,1.0,1.0,2020xvc,100.0
3314,ZTF20aclxbwk,0.0749752,0.00015044,z_gal,59155.399533407246,0.000554732,-0.232153466,0.031741193,0.1343957013086765,2.1078377636105387e-05,0.171624289,0.034359216,-1.49e-07,0.007696114,-0.000190488,-1.3e-06,-6.19e-07,0.000909923,0.034862345,3.1,0,0.336376478,356.661246,-3.909878,snia-cosmo,norm,1.0,1.0,2020xuw,100.0
3315,ZTF20aclzegl,0.06163064,0.00362353,z_snid,59151.71463808572,0.000535073,0.8203845807729223,0.3477429321973038,0.1971888864027278,2.43666242735151e-05,0.2336103183249819,0.038434251,1.1864581750887303e-06,-0.008389312,-0.001325718,-2.72e-06,-7.85e-07,0.001728281,0.2446181511929953,3.1,0,0.1495647587747957,67.712589,9.068509,snia-cosmo,norm,1.0,1.0,2020xqr,100.0
3318,ZTF20acmddof,0.05285518,0.00142882,z_SEDm,59155.557136096686,0.000954457,0.2341775534876143,0.1206201503770066,0.1651419212394103,3.5826025556745555e-05,0.1794056176994195,0.032576003,8.055957188516238e-08,-0.008153662,5.69375438959883e-05,-2.23e-06,-1.01e-06,0.001012032,0.1576078311534842,3.1,0,0.1034243459570276,91.640737,47.590465,snia-cosmo,norm,1.0,1.0,2020xuv,100.0
3319,ZTF20acmfacr,0.07765353,0.00368782,z_snid,59155.53901104094,0.000802855,0.5205254027499149,-0.01172772,0.198274819,2.72570649057451e-05,0.2039222756053499,0.032575686,2.918863790720759e-07,-0.014911995,-0.000109992,-1.45e-06,-6.98e-07,-0.000171657,0.066554688,3.1,0,0.7118637297482844,122.795417,-10.588109,snia-cosmo,norm,1.0,1.0,2020yff,100.0
3320,ZTF20acmgalc,0.14362083,0.00362353,z_snid,59149.57933582957,0.000124968,-0.236701778,0.063264461,0.5123828335781582,7.724696482204039e-06,0.5978545913171944,0.068483633,1.142229437000481e-06,-0.017896703,-0.002311008,-2.9e-06,-2.7e-07,0.006398034,0.037980123,3.1,0,0.9463514911601096,112.467043,11.085131,snia-cosmo,norm,1.0,1.0,2020xuy,100.0
3325,ZTF20acmzoxo,0.02943793,0.00147577,z_SEDm,59159.342332150765,0.003655595,-0.992279282,-0.036860257,0.041382361,0.000111109,0.049692742,0.027071616,8.131347474835964e-07,-0.000104553,-0.000225993,-1.73e-08,-2.61e-06,-0.000136735,0.044752284,3.1,0,0.9999999931116852,331.205329,16.856637,snia-cosmo,norm,1.0,1.0,2020yfw,100.0
3326,ZTF20acnagjb,0.10780531,2.205e-05,z_gal,59159.118389521325,0.00037099,0.5376217548474927,0.1097999927026231,0.4001582129458256,1.8106277359577246e-05,0.3912705561002493,0.044164359,-1.15e-06,-0.0487433,0.003241441,-3.03e-06,-6.11e-07,0.000477802,0.075169225,3.1,0,0.2174848889323484,342.241107,5.822467,snia-cosmo,norm,1.0,1.0,2020ykr,100.0
3327,ZTF20acndqhk,0.08887324,0.00043256,z_nonSEDm,59149.54076983842,0.000448692,0.4696835888915895,0.098722869,0.362341069,2.3578781081457444e-05,0.4559382756947135,0.048248393,9.319105700598644e-07,0.014485365,-0.000117233,-4.83e-06,-9.02e-07,0.003624479,0.3462167676246928,3.1,0,0.1302766090510662,63.716563,23.700187,snia-cosmo,norm,1.0,1.0,2020ybt,100.0
3330,ZTF20acnsgdb,0.05852536,1.237e-05,z_gal,59161.07490375069,0.001366166,0.7929023786944158,-0.040768104,0.1594825854408554,4.912186468826799e-05,0.2903284885969858,0.032590766,-1.7e-06,0.02395343,0.000512543,-5.93e-06,-1.34e-06,0.001906119,0.061146624,3.1,0,0.3601760771677418,273.812405,76.919164,snia-cosmo,norm,1.0,1.0,2020yhb,100.0
3331,ZTF20acnsinb,0.07969348,1.082e-05,z_gal,59156.10977836407,0.000579121,-0.46735943,-0.02975498,0.2933002114805276,1.9978911817632823e-05,0.2385212150606625,0.032694381,-6.76e-07,-0.047584718,0.000579745,-4.61e-07,-5.51e-07,6.595655223096894e-05,0.040414149,3.1,0,0.6943792554618868,331.011207,3.284828,snia-cosmo,norm,1.0,1.0,2020yhn,100.0
3332,ZTF20acntqoh,0.07632042,0.00626099,z_snid,59160.06862119818,0.001046875,-0.002411158,-0.003736328,0.1308193587610731,3.68301550537659e-05,0.1750757887608683,0.032761799,-6.33e-07,0.006098451,0.00018228,-2.21e-06,-9.88e-07,0.000543667,0.1311983099066178,3.1,0,0.7517205000313358,87.774199,61.312069,snia-cosmo,norm,1.0,1.0,2020yhd,100.0
3333,ZTF20acnviyk,0.10603785,1.093e-05,z_gal,59160.506002680704,0.000405959,0.3838169434970576,-0.071698865,0.1969178541185101,1.3851218964596942e-05,0.2191266508202187,0.034778918,-4.29e-07,0.008197653,0.000291401,-8.39e-07,-3.54e-07,-0.000377538,0.025786865,3.1,0,0.160336182,132.412875,20.023147,snia-cosmo,norm,1.0,1.0,2020yhj,100.0
3334,ZTF20acnvlgg,0.06957063,0.00388973,z_snid,59159.473188163865,0.001305098,1.7512212045179192,-0.109267297,0.1825425461793202,4.443586963350736e-05,0.1891117622247166,0.031128232,4.835294733919015e-07,-0.004713504,-0.000770979,-2.91e-06,-1.09e-06,0.000348161,0.015252446,3.1,0,0.6033670588045122,180.135595,56.39099,snia-cosmo,norm,1.0,1.0,2020yji,100.0
3337,ZTF20acnvprg,0.10284734,1.457e-05,z_gal,59159.12911245217,0.000320219,-1.4478041,-0.040490975,0.1839975392649648,1.1996912526117071e-05,0.2350908118393786,0.038988041,-3.77e-07,0.004505956,0.000188991,-9.37e-07,-3.3e-07,-0.000298282,0.029102095,3.1,0,0.000567223,117.196592,15.625514,snia-cosmo,norm,1.0,1.0,2020ysi,100.0
3339,ZTF20acnwgtl,0.13780163,5.783e-05,z_gal,59159.27203160716,0.00028294,0.3926975319703559,-0.009754165,0.3726650791686552,1.1159807714575351e-05,0.462161692,0.042650721,9.251849389988113e-08,-0.05542982,6.898595752565298e-05,-1.98e-06,-3.33e-07,-0.00050988,0.025518631,3.1,0,0.1818135898763156,329.420229,-5.670164,snia-cosmo,norm,1.0,1.0,2020yhh,100.0
3340,ZTF20acnwjwp,0.07717944,1.039e-05,z_gal,59159.01789,0.000753455,-1.089418139,-0.034998924,0.1051398366435023,2.4003405306668636e-05,0.1225009119812583,0.030599662,9.590522408193145e-08,-0.002605139,-0.000268234,-3.86e-07,-6.17e-07,-0.000118001,0.066922713,3.1,0,0.000329678,327.437407,22.679068,snia-cosmo,norm,1.0,1.0,2020jtu,100.0
3344,ZTF20acoaqpm,0.07689966,1.697e-05,z_gal,59161.55771783743,0.000830468,-0.488948044,-0.120187828,0.1806085906391672,3.654742377174231e-05,0.3629421953332037,0.037672142,-1.11e-06,0.030651221,-0.000204609,-7.55e-06,-1.1e-06,0.003322313,0.043615376,3.1,0,0.6028006204543581,281.180049,61.568302,snia-cosmo,norm,1.0,1.0,2020ypf,100.0
3345,ZTF20acobamg,0.06359088,0.00057136,z_nonSEDm,59157.97097813077,0.000590461,-0.029190294,0.095199255,0.2968106856933445,3.849560394393565e-05,0.612162714,0.049771743,7.945507873779253e-07,-0.055772901,-0.001149865,-1.77e-05,-1.66e-06,0.016424584,0.015258349,3.1,0,0.1969625341177058,336.547261,-26.900555,snia-cosmo,norm,1.0,1.0,2020yii,100.0
